"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2020","4.0840","3.7930","4.1060","3.7930","3.79M","7.67%"
"07/31/2020","3.7930","3.7140","3.8070","3.7140","1.29M","2.43%"
"07/30/2020","3.7030","3.5920","3.7400","3.5920","1.39M","1.95%"
"07/29/2020","3.6320","3.7510","3.8420","3.6320","1.87M","-3.17%"
"07/28/2020","3.7510","3.5890","3.7630","3.5890","2.01M","4.51%"
"07/27/2020","3.5890","3.8100","3.9040","3.4690","5.44M","-5.80%"
"07/26/2020","3.8100","3.9170","3.9170","3.7560","2.00M","-2.68%"
"07/25/2020","3.9150","3.8240","3.9150","3.8200","2.79M","2.54%"
"07/24/2020","3.8180","3.9630","3.9630","3.8180","1.82M","-3.56%"
"07/23/2020","3.9590","4.0160","4.0560","3.9250","1.50M","-1.32%"
"07/22/2020","4.0120","4.0040","4.0190","3.9120","1.27M","0.15%"
"07/21/2020","4.0060","3.8770","4.0490","3.8770","3.05M","3.22%"
"07/20/2020","3.8810","4.2020","4.2020","3.8810","2.35M","-7.57%"
"07/19/2020","4.1990","4.3610","4.4680","4.1600","5.51M","-3.69%"
"07/18/2020","4.3600","4.1390","4.4840","4.1390","4.30M","5.21%"
"07/17/2020","4.1440","4.0810","4.2300","3.9770","3.33M","1.59%"
"07/16/2020","4.0790","4.0470","4.2300","3.8110","4.80M","0.72%"
"07/15/2020","4.0500","3.9590","4.0500","3.9200","2.56M","2.30%"
"07/14/2020","3.9590","3.8730","4.0090","3.8290","3.44M","2.30%"
"07/13/2020","3.8700","4.0280","4.2910","3.8570","5.16M","-3.76%"
"07/12/2020","4.0210","3.9230","4.1430","3.9230","3.06M","2.52%"
"07/11/2020","3.9220","4.0600","4.3300","3.9220","6.52M","-3.45%"
"07/10/2020","4.0620","3.7930","4.0620","3.6930","4.54M","7.23%"
"07/09/2020","3.7880","3.5470","3.7880","3.4390","4.08M","6.58%"
"07/08/2020","3.5540","3.2440","3.5540","3.2030","4.71M","9.39%"
"07/07/2020","3.2490","3.0180","3.2500","3.0000","3.30M","7.55%"
"07/06/2020","3.0210","2.9370","3.1120","2.9370","2.93M","2.65%"
"07/05/2020","2.9430","2.7850","2.9480","2.7470","3.22M","5.64%"
"07/04/2020","2.7860","2.6840","2.7860","2.6800","1.31M","3.57%"
"07/03/2020","2.6900","2.6610","2.7990","2.6500","2.00M","1.17%"
"07/02/2020","2.6590","2.6590","2.7900","2.6000","1.83M","0.00%"
"07/01/2020","2.6590","2.5920","2.6800","2.5760","869.06K","2.47%"
"06/30/2020","2.5950","2.6460","2.6720","2.5750","791.01K","-1.82%"
"06/29/2020","2.6430","2.5040","2.6760","2.4720","2.53M","5.30%"
"06/28/2020","2.5100","2.4230","2.5570","2.3960","963.65K","3.33%"
"06/27/2020","2.4290","2.6220","2.7140","2.2920","3.30M","-7.36%"
"06/26/2020","2.6220","2.6210","2.6540","2.5150","1.45M","-0.08%"
"06/25/2020","2.6240","2.6800","2.6920","2.5560","1.04M","-2.02%"
"06/24/2020","2.6780","2.7770","2.8800","2.6430","2.54M","-3.46%"
"06/23/2020","2.7740","2.6900","2.8370","2.6560","2.03M","3.12%"
"06/22/2020","2.6900","2.5990","2.7200","2.5990","1.01M","3.50%"
"06/21/2020","2.5990","2.6200","2.6290","2.5790","657.32K","-0.80%"
"06/20/2020","2.6200","2.5970","2.6250","2.5420","611.43K","0.89%"
"06/19/2020","2.5970","2.6420","2.6530","2.5790","633.47K","-1.74%"
"06/18/2020","2.6430","2.7030","2.7030","2.6110","660.90K","-2.26%"
"06/17/2020","2.7040","2.7300","2.7430","2.6560","731.23K","-0.92%"
"06/16/2020","2.7290","2.7050","2.7610","2.6840","731.97K","0.89%"
"06/15/2020","2.7050","2.7570","2.7780","2.5400","1.21M","-1.74%"
"06/14/2020","2.7530","2.8730","2.8770","2.7230","694.34K","-4.11%"
"06/13/2020","2.8710","2.8620","2.8980","2.8200","656.11K","0.31%"
"06/12/2020","2.8620","2.7570","2.9230","2.7360","747.58K","3.28%"
"06/11/2020","2.7710","3.1170","3.1310","2.7430","1.75M","-11.01%"
"06/10/2020","3.1140","3.1170","3.1280","3.0450","1.15M","-0.10%"
"06/09/2020","3.1170","3.1620","3.1820","3.0840","973.76K","-1.08%"
"06/08/2020","3.1510","3.0240","3.1590","2.9950","890.20K","4.34%"
"06/07/2020","3.0200","3.0560","3.1110","2.9050","1.28M","-1.18%"
"06/06/2020","3.0560","3.0870","3.1540","3.0440","925.06K","-1.26%"
"06/05/2020","3.0950","3.1100","3.1980","3.0370","2.04M","-0.45%"
"06/04/2020","3.1090","2.9060","3.1480","2.8930","2.66M","7.02%"
"06/03/2020","2.9050","2.7600","2.9110","2.7390","1.15M","5.22%"
"06/02/2020","2.7610","2.8620","2.9590","2.6490","2.02M","-3.43%"
"06/01/2020","2.8590","2.7210","2.8650","2.7130","1.16M","4.80%"
"05/31/2020","2.7280","2.8170","2.8880","2.7050","1.48M","-3.16%"
"05/30/2020","2.8170","2.6820","2.8310","2.6430","1.22M","5.23%"
"05/29/2020","2.6770","2.6690","2.7000","2.6260","881.98K","0.30%"
"05/28/2020","2.6690","2.6030","2.6770","2.5680","906.83K","2.61%"
"05/27/2020","2.6010","2.5830","2.6810","2.5740","1.24M","0.85%"
"05/26/2020","2.5790","2.6120","2.6280","2.5380","1.08M","-1.26%"
"05/25/2020","2.6120","2.4820","2.6270","2.4610","997.02K","4.27%"
"05/24/2020","2.5050","2.5920","2.6510","2.5050","620.89K","-3.36%"
"05/23/2020","2.5920","2.6500","2.6730","2.5750","692.51K","-2.19%"
"05/22/2020","2.6500","2.5080","2.6830","2.4900","954.10K","5.45%"
"05/21/2020","2.5130","2.7120","2.7330","2.4590","1.98M","-7.10%"
"05/20/2020","2.7050","2.6170","2.7080","2.5560","2.14M","3.36%"
"05/19/2020","2.6170","2.6000","2.6230","2.5290","1.10M","0.65%"
"05/18/2020","2.6000","2.5440","2.6620","2.5400","805.68K","2.20%"
"05/17/2020","2.5440","2.5520","2.6240","2.5360","650.96K","-0.43%"
"05/16/2020","2.5550","2.4730","2.5710","2.4490","622.36K","3.57%"
"05/15/2020","2.4670","2.5310","2.5740","2.4350","941.01K","-2.41%"
"05/14/2020","2.5280","2.5400","2.5630","2.4620","1.60M","-0.35%"
"05/13/2020","2.5370","2.4850","2.5810","2.4390","783.73K","2.09%"
"05/12/2020","2.4850","2.3930","2.5280","2.3810","993.77K","3.37%"
"05/11/2020","2.4040","2.5060","2.5520","2.2670","1.62M","-4.38%"
"05/10/2020","2.5140","2.7480","2.7480","2.3580","1.74M","-8.58%"
"05/09/2020","2.7500","2.8070","2.8520","2.7230","1.43M","-2.10%"
"05/08/2020","2.8090","2.7250","2.8540","2.6750","1.44M","3.04%"
"05/07/2020","2.7260","2.6150","2.7930","2.6000","1.56M","3.93%"
"05/06/2020","2.6230","2.7080","2.7620","2.6190","1.14M","-3.10%"
"05/05/2020","2.7070","2.7570","2.7860","2.6550","1.11M","-1.96%"
"05/04/2020","2.7610","2.7770","2.8020","2.5710","1.41M","-0.47%"
"05/03/2020","2.7740","2.8730","2.9050","2.7400","849.11K","-3.48%"
"05/02/2020","2.8740","2.8280","2.8950","2.8000","612.86K","1.63%"
"05/01/2020","2.8280","2.7320","2.9320","2.7320","1.18M","3.44%"
"04/30/2020","2.7340","2.9290","3.0750","2.7070","2.69M","-6.66%"
"04/29/2020","2.9290","2.7930","2.9820","2.7920","1.83M","4.87%"
"04/28/2020","2.7930","2.7670","2.8500","2.7060","1.16M","0.94%"
"04/27/2020","2.7670","2.8080","2.8300","2.6540","962.86K","-1.50%"
"04/26/2020","2.8090","2.8610","2.9020","2.7700","1.52M","-2.16%"
"04/25/2020","2.8710","2.7520","2.9500","2.6730","3.19M","4.48%"
"04/24/2020","2.7480","2.4210","2.8020","2.4210","3.71M","13.23%"
"04/23/2020","2.4270","2.3880","2.4940","2.3300","1.22M","1.63%"
"04/22/2020","2.3880","2.2710","2.4130","2.2600","625.22K","5.11%"
"04/21/2020","2.2720","2.2670","2.3210","2.2570","867.65K","-0.04%"
"04/20/2020","2.2730","2.3820","2.4360","2.2630","1.74M","-4.54%"
"04/19/2020","2.3810","2.5090","2.5420","2.3790","1.25M","-5.10%"
"04/18/2020","2.5090","2.3720","2.5200","2.3720","979.62K","6.00%"
"04/17/2020","2.3670","2.4190","2.4290","2.3510","699.75K","-1.95%"
"04/16/2020","2.4140","2.2550","2.4500","2.1950","1.36M","6.34%"
"04/15/2020","2.2700","2.3610","2.4340","2.2670","1.25M","-3.73%"
"04/14/2020","2.3580","2.2600","2.4450","2.2270","2.02M","4.38%"
"04/13/2020","2.2590","2.2840","2.2870","2.1710","1.14M","-1.61%"
"04/12/2020","2.2960","2.3030","2.3990","2.2510","969.52K","-0.52%"
"04/11/2020","2.3080","2.3110","2.3830","2.2320","1.24M","-0.04%"
"04/10/2020","2.3090","2.5680","2.5920","2.1960","2.62M","-10.26%"
"04/09/2020","2.5730","2.4890","2.6210","2.3810","2.61M","3.33%"
"04/08/2020","2.4900","2.3410","2.4900","2.2990","2.40M","6.14%"
"04/07/2020","2.3460","2.4010","2.4960","2.3060","2.66M","-2.49%"
"04/06/2020","2.4060","2.0650","2.4150","2.0650","2.67M","16.57%"
"04/05/2020","2.0640","2.0280","2.0970","2.0120","712.20K","2.08%"
"04/04/2020","2.0220","1.9780","2.0510","1.9660","590.55K","2.22%"
"04/03/2020","1.9780","1.9820","2.0610","1.9570","872.81K","-0.20%"
"04/02/2020","1.9820","1.9780","2.1070","1.9510","1.23M","0.71%"
"04/01/2020","1.9680","1.9500","1.9830","1.8870","686.01K","0.92%"
"03/31/2020","1.9500","1.9560","1.9920","1.9330","685.59K","-0.26%"
"03/30/2020","1.9550","1.8530","2.0300","1.8460","958.04K","5.68%"
"03/29/2020","1.8500","1.9750","1.9830","1.8460","834.54K","-6.14%"
"03/28/2020","1.9710","1.9730","1.9840","1.8760","1.40M","-1.05%"
"03/27/2020","1.9920","2.1760","2.2070","1.9660","796.21K","-8.29%"
"03/26/2020","2.1720","2.0790","2.1790","2.0610","733.24K","4.52%"
"03/25/2020","2.0780","2.1440","2.1860","2.0410","1.09M","-3.03%"
"03/24/2020","2.1430","2.1200","2.2330","2.0760","1.51M","1.52%"
"03/23/2020","2.1110","1.9170","2.1370","1.8930","1.42M","10.01%"
"03/22/2020","1.9190","2.1680","2.2300","1.9110","1.02M","-11.53%"
"03/21/2020","2.1690","2.1740","2.2390","1.9960","1.70M","-0.05%"
"03/20/2020","2.1700","2.0670","2.4690","1.8400","3.84M","4.68%"
"03/19/2020","2.0730","1.8160","2.1410","1.7710","2.15M","14.40%"
"03/18/2020","1.8120","1.7710","1.8420","1.6500","1.61M","2.78%"
"03/17/2020","1.7630","1.6780","1.8590","1.6420","1.49M","5.38%"
"03/16/2020","1.6730","1.9210","1.9210","1.5010","2.60M","-12.91%"
"03/15/2020","1.9210","1.8500","2.0850","1.8200","2.65M","4.40%"
"03/14/2020","1.8400","1.8020","1.9880","1.6880","3.07M","2.00%"
"03/13/2020","1.8040","1.6080","1.9360","1.0670","4.84M","10.95%"
"03/12/2020","1.6260","2.9940","3.0210","1.4770","6.45M","-45.67%"
"03/11/2020","2.9930","3.0610","3.1060","2.7090","2.17M","-2.16%"
"03/10/2020","3.0590","3.0260","3.1940","2.8850","2.66M","0.99%"
"03/09/2020","3.0290","3.0810","3.1620","2.8330","2.89M","-1.62%"
"03/08/2020","3.0790","3.6180","3.6180","3.0570","2.46M","-14.90%"
"03/07/2020","3.6180","3.8590","3.8660","3.5720","968.03K","-6.12%"
"03/06/2020","3.8540","3.7540","3.8800","3.7040","1.27M","2.53%"
"03/05/2020","3.7590","3.7470","3.9350","3.7400","1.55M","0.35%"
"03/04/2020","3.7460","3.6260","3.8910","3.6240","2.02M","3.42%"
"03/03/2020","3.6220","3.7090","3.7090","3.5160","1.59M","-2.27%"
"03/02/2020","3.7060","3.3330","3.7710","3.3320","1.97M","10.73%"
"03/01/2020","3.3470","3.4520","3.5490","3.2590","1.58M","-2.79%"
"02/29/2020","3.4430","3.5480","3.6850","3.4370","1.05M","-2.88%"
"02/28/2020","3.5450","3.6920","3.7550","3.4230","2.60M","-4.14%"
"02/27/2020","3.6980","3.6400","3.8570","3.3490","2.57M","1.57%"
"02/26/2020","3.6410","4.0410","4.0770","3.4710","2.70M","-10.19%"
"02/25/2020","4.0540","4.3910","4.3990","3.9940","2.12M","-7.76%"
"02/24/2020","4.3950","4.8100","4.9310","4.2000","2.90M","-8.42%"
"02/23/2020","4.7990","5.0160","5.0880","4.7400","1.82M","-4.23%"
"02/22/2020","5.0110","4.9560","5.0980","4.6620","3.10M","1.19%"
"02/21/2020","4.9520","4.4610","4.9740","4.4160","3.60M","10.91%"
"02/20/2020","4.4650","4.1450","4.5490","4.1110","2.19M","7.69%"
"02/19/2020","4.1460","4.4440","4.6930","4.1110","1.49M","-6.62%"
"02/18/2020","4.4400","4.2940","4.5030","3.9680","2.05M","3.98%"
"02/17/2020","4.2700","4.3780","4.4200","3.9070","2.27M","-2.84%"
"02/16/2020","4.3950","4.6070","4.7580","4.0200","1.49M","-4.93%"
"02/15/2020","4.6230","5.1140","5.1360","4.4010","1.44M","-9.55%"
"02/14/2020","5.1110","4.9060","5.1410","4.8560","834.78K","4.01%"
"02/13/2020","4.9140","5.0970","5.2420","4.8420","1.97M","-3.78%"
"02/12/2020","5.1070","5.1050","5.3200","5.0540","2.14M","0.04%"
"02/11/2020","5.1050","4.7730","5.1980","4.6960","2.09M","7.00%"
"02/10/2020","4.7710","4.7570","4.8000","4.5620","1.40M","0.42%"
"02/09/2020","4.7510","4.6290","4.7860","4.6110","921.71K","2.64%"
"02/08/2020","4.6290","4.8120","4.8300","4.5000","1.49M","-4.06%"
"02/07/2020","4.8250","4.5890","4.9380","4.5270","2.32M","5.23%"
"02/06/2020","4.5850","4.3300","4.6000","4.2640","2.13M","5.89%"
"02/05/2020","4.3300","4.2200","4.3490","4.1520","1.65M","2.61%"
"02/04/2020","4.2200","4.2650","4.2750","4.0070","2.26M","-1.03%"
"02/03/2020","4.2640","4.4030","4.4900","4.2470","677.29K","-3.22%"
"02/02/2020","4.4060","4.3880","4.4800","4.2600","695.47K","0.41%"
"02/01/2020","4.3880","4.3970","4.4440","4.2960","618.25K","-0.20%"
"01/31/2020","4.3970","4.4100","4.6150","4.3000","973.35K","-0.29%"
"01/30/2020","4.4100","4.3990","4.4800","4.3070","903.25K","0.20%"
"01/29/2020","4.4010","4.5770","4.5970","4.3550","1.07M","-4.35%"
"01/28/2020","4.6010","4.5160","4.6090","4.4730","577.35K","1.90%"
"01/27/2020","4.5150","4.4740","4.6720","4.4010","1.08M","0.78%"
"01/26/2020","4.4800","4.3790","4.5050","4.3630","355.85K","2.05%"
"01/25/2020","4.3900","4.4880","4.4880","4.3530","324.25K","-2.18%"
"01/24/2020","4.4880","4.4650","4.5270","4.3440","421.42K","0.56%"
"01/23/2020","4.4630","4.6570","4.6900","4.3780","757.03K","-4.17%"
"01/22/2020","4.6570","4.6400","4.6990","4.5630","421.44K","0.32%"
"01/21/2020","4.6420","4.5050","4.7430","4.4630","683.28K","3.02%"
"01/20/2020","4.5060","4.5160","4.6700","4.4110","556.77K","-0.22%"
"01/19/2020","4.5160","4.6250","4.7740","4.3740","784.75K","-2.44%"
"01/18/2020","4.6290","5.0000","5.0270","4.6070","925.24K","-7.59%"
"01/17/2020","5.0090","5.1400","5.3100","4.7300","2.28M","-1.48%"
"01/16/2020","5.0840","4.5730","5.3510","4.1950","3.36M","11.08%"
"01/15/2020","4.5770","4.5230","4.9290","4.4110","1.84M","0.88%"
"01/14/2020","4.5370","4.2480","4.6550","4.2210","1.58M","6.98%"
"01/13/2020","4.2410","4.2600","4.3200","4.1100","605.68K","-0.28%"
"01/12/2020","4.2530","4.2610","4.3380","4.2150","521.36K","-0.26%"
"01/11/2020","4.2640","4.2750","4.4320","4.2600","844.30K","-0.14%"
"01/10/2020","4.2700","4.2370","4.4300","4.1810","1.81M","0.59%"
"01/09/2020","4.2450","3.9950","4.2460","3.9510","1.18M","6.36%"
"01/08/2020","3.9910","4.0750","4.1760","3.9600","754.24K","-2.06%"
"01/07/2020","4.0750","4.1110","4.2430","4.0540","875.19K","-0.83%"
"01/06/2020","4.1090","4.2070","4.2470","4.0160","1.22M","-2.17%"
"01/05/2020","4.2000","4.2500","4.3620","4.1860","794.84K","-1.18%"
"01/04/2020","4.2500","4.2380","4.3790","4.2210","396.92K","0.31%"
"01/03/2020","4.2370","4.0960","4.3600","3.9980","1.19M","3.44%"
"01/02/2020","4.0960","4.3780","4.3850","4.0740","763.26K","-6.48%"
"01/01/2020","4.3800","4.2270","4.4890","4.2080","501.43K","3.62%"
"12/31/2019","4.2270","4.1610","4.3060","4.1040","588.44K","1.46%"
"12/30/2019","4.1660","4.2400","4.4020","4.1150","893.36K","-2.05%"
"12/29/2019","4.2530","4.3860","4.4590","4.2230","1.16M","-3.30%"
"12/28/2019","4.3980","4.4970","4.7090","4.3980","917.71K","-2.40%"
"12/27/2019","4.5060","4.5560","4.7790","4.4480","1.37M","-1.05%"
"12/26/2019","4.5540","4.2550","4.6310","4.2550","1.39M","7.00%"
"12/25/2019","4.2560","4.3860","4.3950","4.1630","840.63K","-3.03%"
"12/24/2019","4.3890","4.2990","4.4050","4.2550","1.06M","2.00%"
"12/23/2019","4.3030","4.2590","4.3680","4.1410","941.32K","1.08%"
"12/22/2019","4.2570","4.0550","4.2740","4.0430","759.75K","4.93%"
"12/21/2019","4.0570","4.3050","4.3340","4.0310","773.21K","-5.87%"
"12/20/2019","4.3100","4.2700","4.3740","4.1270","950.44K","0.94%"
"12/19/2019","4.2700","4.2650","4.3630","4.0790","1.79M","-0.26%"
"12/18/2019","4.2810","3.6410","4.5320","3.5910","3.70M","17.64%"
"12/17/2019","3.6390","4.0570","4.1360","3.5390","2.45M","-10.28%"
"12/16/2019","4.0560","4.4850","4.4850","4.0200","2.57M","-9.61%"
"12/15/2019","4.4870","4.2470","4.6550","4.1640","2.40M","5.35%"
"12/14/2019","4.2590","3.9670","4.3230","3.9570","1.42M","7.36%"
"12/13/2019","3.9670","4.1040","4.2780","3.9560","1.45M","-3.43%"
"12/12/2019","4.1080","3.8440","4.1960","3.7560","2.38M","7.45%"
"12/11/2019","3.8230","3.5800","3.8800","3.5700","836.80K","6.79%"
"12/10/2019","3.5800","3.6520","3.7430","3.5090","1.22M","-2.13%"
"12/09/2019","3.6580","3.9210","3.9460","3.6450","1.07M","-6.54%"
"12/08/2019","3.9140","3.7530","3.9940","3.6850","969.75K","3.99%"
"12/07/2019","3.7640","3.6520","3.8690","3.6420","809.31K","2.84%"
"12/06/2019","3.6600","3.4910","3.7000","3.4660","677.06K","4.87%"
"12/05/2019","3.4900","3.5500","3.6220","3.4520","844.66K","-1.69%"
"12/04/2019","3.5500","3.6360","3.7750","3.4290","1.42M","-2.20%"
"12/03/2019","3.6300","3.6640","3.8200","3.6280","809.48K","-0.95%"
"12/02/2019","3.6650","3.8240","3.9040","3.5930","861.58K","-3.88%"
"12/01/2019","3.8130","3.9210","3.9320","3.5860","1.10M","-2.85%"
"11/30/2019","3.9250","4.0010","4.0920","3.8150","1.06M","-2.17%"
"11/29/2019","4.0120","3.6800","4.0980","3.6740","1.42M","9.05%"
"11/28/2019","3.6790","3.5670","3.7580","3.4800","796.38K","3.05%"
"11/27/2019","3.5700","3.4730","3.7730","3.2690","1.98M","2.76%"
"11/26/2019","3.4740","3.3790","3.6690","3.3790","1.45M","2.69%"
"11/25/2019","3.3830","3.0820","3.5340","2.9960","2.21M","9.45%"
"11/24/2019","3.0910","3.2140","3.2740","2.9800","1.60M","-3.98%"
"11/23/2019","3.2190","2.9390","3.2380","2.8580","983.62K","9.45%"
"11/22/2019","2.9410","3.1890","3.2990","2.6390","1.73M","-7.78%"
"11/21/2019","3.1890","3.3340","3.4320","3.1160","882.75K","-4.26%"
"11/20/2019","3.3310","3.5090","3.5900","3.2960","1.11M","-5.34%"
"11/19/2019","3.5190","3.6060","3.6160","3.3440","1.01M","-2.52%"
"11/18/2019","3.6100","3.8950","3.8960","3.5110","1.02M","-7.34%"
"11/17/2019","3.8960","3.9670","3.9740","3.8100","368.90K","-1.72%"
"11/16/2019","3.9640","3.9260","3.9740","3.8480","381.50K","0.97%"
"11/15/2019","3.9260","4.0080","4.1400","3.8020","953.12K","-2.02%"
"11/14/2019","4.0070","3.9860","4.0070","3.7780","1.05M","0.65%"
"11/13/2019","3.9810","4.2400","4.2400","3.9570","846.86K","-5.84%"
"11/12/2019","4.2280","4.3530","4.3540","4.0210","1.44M","-2.87%"
"11/11/2019","4.3530","4.1860","4.3780","4.0500","1.54M","3.84%"
"11/10/2019","4.1920","3.9650","4.2790","3.8870","1.30M","5.73%"
"11/09/2019","3.9650","3.8060","3.9790","3.7950","789.02K","4.18%"
"11/08/2019","3.8060","3.8700","4.0420","3.6500","1.43M","-1.91%"
"11/07/2019","3.8800","3.8350","3.8820","3.6410","845.42K","1.17%"
"11/06/2019","3.8350","3.7590","3.8930","3.7000","867.44K","2.10%"
"11/05/2019","3.7560","3.6220","3.8100","3.5020","1.49M","3.96%"
"11/04/2019","3.6130","3.3830","3.6490","3.3320","981.61K","6.80%"
"11/03/2019","3.3830","3.4190","3.4450","3.2880","498.00K","-1.05%"
"11/02/2019","3.4190","3.2700","3.4620","3.2450","479.28K","4.97%"
"11/01/2019","3.2570","3.2630","3.2950","3.1650","488.14K","-0.18%"
"10/31/2019","3.2630","3.0160","3.3050","3.0100","777.12K","8.19%"
"10/30/2019","3.0160","3.1510","3.1970","2.9590","482.19K","-4.28%"
"10/29/2019","3.1510","3.1110","3.1950","3.0500","527.59K","1.65%"
"10/28/2019","3.1000","3.1950","3.3360","3.0730","955.15K","-3.00%"
"10/27/2019","3.1960","3.0780","3.3000","2.9700","974.34K","3.83%"
"10/26/2019","3.0780","3.0450","3.2600","2.9790","1.16M","1.02%"
"10/25/2019","3.0470","2.8190","3.1260","2.7690","989.30K","8.09%"
"10/24/2019","2.8190","2.6900","2.8530","2.6280","386.10K","5.15%"
"10/23/2019","2.6810","2.8640","2.8950","2.5580","818.42K","-6.39%"
"10/22/2019","2.8640","2.9800","3.0090","2.8470","429.44K","-3.83%"
"10/21/2019","2.9780","2.9020","3.0000","2.8370","597.11K","2.62%"
"10/20/2019","2.9020","2.7350","2.9310","2.6810","386.81K","6.11%"
"10/19/2019","2.7350","2.7480","2.7990","2.7000","313.89K","-0.29%"
"10/18/2019","2.7430","2.9150","2.9160","2.6980","460.36K","-5.61%"
"10/17/2019","2.9060","2.8250","2.9480","2.7380","461.13K","2.25%"
"10/16/2019","2.8420","2.9380","2.9510","2.6870","805.08K","-3.27%"
"10/15/2019","2.9380","3.0910","3.1530","2.8910","810.42K","-4.92%"
"10/14/2019","3.0900","2.8650","3.1190","2.8650","991.60K","7.85%"
"10/13/2019","2.8650","2.8220","2.9130","2.7950","742.90K","1.52%"
"10/12/2019","2.8220","2.8090","2.8580","2.7700","306.99K","0.46%"
"10/11/2019","2.8090","2.8990","2.9190","2.7270","649.77K","-2.77%"
"10/10/2019","2.8890","2.9080","2.9980","2.7190","1.32M","-0.48%"
"10/09/2019","2.9030","2.8890","3.0130","2.8200","1.44M","0.14%"
"10/08/2019","2.8990","2.8940","3.0650","2.8120","1.97M","0.21%"
"10/07/2019","2.8930","2.6360","2.9510","2.5560","1.43M","9.50%"
"10/06/2019","2.6420","2.7740","2.7890","2.5740","971.51K","-4.72%"
"10/05/2019","2.7730","2.5650","2.7830","2.5390","941.67K","7.98%"
"10/04/2019","2.5680","2.5830","2.6160","2.4570","470.52K","-0.66%"
"10/03/2019","2.5850","2.6050","2.6650","2.4850","694.16K","-0.62%"
"10/02/2019","2.6010","2.5330","2.6240","2.4180","647.75K","2.68%"
"10/01/2019","2.5330","2.6510","2.6590","2.4800","895.72K","-4.52%"
"09/30/2019","2.6530","2.1950","2.6670","2.1720","1.36M","20.87%"
"09/29/2019","2.1950","2.2710","2.2860","2.1010","391.21K","-3.56%"
"09/28/2019","2.2760","2.2810","2.3010","2.1720","436.10K","0.13%"
"09/27/2019","2.2730","2.2140","2.2850","2.1460","509.01K","2.53%"
"09/26/2019","2.2170","2.2810","2.3480","2.0490","1.00M","-3.02%"
"09/25/2019","2.2860","2.2150","2.4220","2.1360","1.18M","2.97%"
"09/24/2019","2.2200","2.5650","2.6600","1.9500","1.43M","-13.62%"
"09/23/2019","2.5700","2.9030","2.9100","2.5700","733.01K","-11.71%"
"09/22/2019","2.9110","3.0650","3.0720","2.8030","992.62K","-5.02%"
"09/21/2019","3.0650","3.1750","3.2870","3.0210","547.91K","-3.95%"
"09/20/2019","3.1910","3.1280","3.2480","3.0610","568.61K","2.01%"
"09/19/2019","3.1280","3.2890","3.2890","2.9240","1.17M","-4.90%"
"09/18/2019","3.2890","3.2900","3.3940","3.2330","710.37K","-0.15%"
"09/17/2019","3.2940","3.3290","3.4350","3.2010","1.00M","-1.05%"
"09/16/2019","3.3290","3.4300","3.5570","3.1470","1.48M","-3.03%"
"09/15/2019","3.4330","3.0980","3.5300","3.0960","1.24M","10.63%"
"09/14/2019","3.1030","3.1710","3.2300","2.9890","878.71K","-2.30%"
"09/13/2019","3.1760","3.0780","3.3000","2.9950","1.76M","3.52%"
"09/12/2019","3.0680","2.5650","3.2020","2.4980","2.17M","19.61%"
"09/11/2019","2.5650","2.5860","2.7000","2.4060","779.42K","-0.74%"
"09/10/2019","2.5840","2.7450","2.9410","2.5060","1.16M","-5.56%"
"09/09/2019","2.7360","2.7220","2.9570","2.4350","2.14M","0.29%"
"09/08/2019","2.7280","2.1600","2.8460","2.1520","1.67M","26.30%"
"09/07/2019","2.1600","2.0300","2.2840","2.0270","818.27K","6.14%"
"09/06/2019","2.0350","1.9440","2.2410","1.9440","952.02K","4.41%"
"09/05/2019","1.9490","2.0370","2.0410","1.9000","668.68K","-4.32%"
"09/04/2019","2.0370","2.1560","2.1560","2.0200","322.31K","-5.52%"
"09/03/2019","2.1560","2.1220","2.2220","2.1220","321.06K","1.70%"
"09/02/2019","2.1200","2.1290","2.1720","2.0610","420.11K","-0.19%"
"09/01/2019","2.1240","2.0180","2.2290","2.0030","600.86K","5.30%"
"08/31/2019","2.0170","2.1530","2.1610","1.9850","705.22K","-6.32%"
"08/30/2019","2.1530","2.1610","2.2220","2.0870","324.39K","-0.32%"
"08/29/2019","2.1600","2.3210","2.3280","2.1530","612.98K","-6.98%"
"08/28/2019","2.3220","2.5690","2.6150","2.3150","632.71K","-9.61%"
"08/27/2019","2.5690","2.6160","2.6420","2.5030","201.06K","-1.80%"
"08/26/2019","2.6160","2.6170","2.6970","2.5890","158.93K","-0.04%"
"08/25/2019","2.6170","2.6940","2.7330","2.6090","205.91K","-2.86%"
"08/24/2019","2.6940","2.7110","2.7260","2.6010","219.42K","-0.81%"
"08/23/2019","2.7160","2.7120","2.7660","2.6490","284.77K","0.04%"
"08/22/2019","2.7150","2.6690","2.7470","2.5780","262.31K","1.80%"
"08/21/2019","2.6670","2.8660","2.8760","2.5910","258.21K","-6.94%"
"08/20/2019","2.8660","2.8920","2.9250","2.7610","252.45K","-0.90%"
"08/19/2019","2.8920","2.9710","2.9720","2.7830","653.17K","-2.66%"
"08/18/2019","2.9710","2.9100","2.9840","2.8620","159.36K","2.10%"
"08/17/2019","2.9100","2.8820","2.9100","2.8330","161.52K","0.90%"
"08/16/2019","2.8840","2.8950","3.0220","2.8100","479.26K","-0.48%"
"08/15/2019","2.8980","2.8730","2.9960","2.8070","348.96K","1.44%"
