pval_threshold,divergence_lookback,divergence_threshold,Mean_Return,Std_Dev,Downside_Deviation,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown_%,Calmar_Ratio,Profit_Factor,Gross_Profit,Gross_Loss,case_number
0.08,5,0.1,-0.07086111050921509,1.787783318640188,1.349425,-0.6292,-0.8336,70.05,-0.2809,0.876,521.6468684620647,595.4841456126669,880
0.08,5,0.11,-0.05041537748623375,1.9815182227761088,1.527178,-0.4039,-0.5241,63.12,-0.2576,0.9124,547.4623823549254,599.9952056955809,881
0.08,5,0.12,-0.03597359365214204,2.038099816278377,1.533719,-0.2802,-0.3723,58.3,-0.2297,0.937,557.0843395798397,594.5688241653717,882
0.08,5,0.13,-0.052044159620637936,2.1485114178662594,1.590033,-0.3845,-0.5196,65.34,-0.2646,0.9114,557.9785895861605,612.2086039108651,883
0.08,5,0.14,-0.05231715218549213,2.153742381276789,1.593149,-0.3856,-0.5213,65.23,-0.2662,0.9077,535.806559111147,590.3210316884297,884
0.08,5,0.15,-0.06797970745043153,2.122769388813751,1.586194,-0.5084,-0.6803,68.28,-0.2994,0.8748,494.72398060436296,565.5588357677126,885
0.08,6,0.01,-0.08714324984070752,0.8840666031776008,0.640283,-1.5648,-2.1605,69.33,-0.2958,0.7344,251.06297506223973,341.86624139625695,886
0.08,6,0.02,-0.08951465197612016,0.9577908468473155,0.706417,-1.4836,-2.0116,70.19,-0.3009,0.7488,278.0779484953947,371.35221585451194,887
0.08,6,0.03,-0.08121135595000097,1.0554318443313029,0.77038,-1.2215,-1.6734,68.44,-0.287,0.789,316.37734971192697,400.999582611828,888
0.08,6,0.04,-0.08246517590717072,1.1287251799833804,0.826679,-1.1598,-1.5836,70.08,-0.2862,0.7971,337.6248478034375,423.55356109870945,889
0.08,6,0.05,-0.09675514399618859,1.3258359775301942,0.977305,-1.1585,-1.5716,73.95,-0.3159,0.786,370.3202821201037,471.1391421641322,890
0.08,6,0.06,-0.1027799048041821,1.4429110488035828,1.069285,-1.1308,-1.5259,75.2,-0.3301,0.7919,407.601612623801,514.6982734297587,891
0.08,6,0.07,-0.0788701239747622,1.542832896032663,1.115425,-0.8115,-1.1225,69.1,-0.2958,0.8451,448.3581898629983,530.5408590447005,892
0.08,6,0.08,-0.0731814224177238,1.5580112187380868,1.142762,-0.7456,-1.0166,67.28,-0.2876,0.8609,472.0165319667239,548.2715741259922,893
0.08,6,0.09,-0.07482452537789516,1.762136875568817,1.333216,-0.6741,-0.8909,74.96,-0.2722,0.8671,508.7290982628889,586.6962537066556,894
0.08,6,0.1,-0.08297723900762569,1.8099207978278835,1.409567,-0.7278,-0.9345,77.36,-0.2871,0.854,505.77516955077186,592.2374525967177,895
0.08,6,0.11,-0.07315460842049289,1.8758849812174077,1.45105,-0.6191,-0.8003,75.67,-0.271,0.8724,521.1049390868988,597.3320410610522,896
0.08,6,0.12,-0.03724183078730523,1.9146173351528364,1.442031,-0.3088,-0.41,70.76,-0.1854,0.9311,524.1212393458127,562.9272270261847,897
0.08,6,0.13,-0.025457479824520277,1.9290274058915196,1.45581,-0.2095,-0.2776,67.46,-0.1566,0.9526,533.5819186035302,560.1086125806804,898
0.08,6,0.14,-0.045539166446680844,2.0007511235352857,1.542813,-0.3613,-0.4686,71.02,-0.2157,0.9157,515.4469730453416,562.898784482783,899
0.08,6,0.15,-0.04989762840380773,1.9362581302152304,1.509224,-0.4091,-0.5248,68.86,-0.2319,0.9025,481.2839335990076,533.2772623957752,900
0.08,7,0.01,-0.11750948365390367,0.9326922428023628,0.752468,-2.0,-2.479,73.04,-0.3623,0.6629,240.7480501082053,363.1929320755729,901
0.08,7,0.02,-0.120812398846333,1.0024602395025874,0.798541,-1.9131,-2.4017,73.92,-0.3679,0.6764,263.1156859316585,389.0022055295375,902
0.08,7,0.03,-0.12701751381156742,1.0712069026155053,0.860592,-1.8823,-2.343,75.92,-0.3749,0.6821,283.98588623202613,416.3381356236794,903
0.08,7,0.04,-0.1333276797027006,1.1590335495280337,0.920328,-1.8261,-2.2997,77.78,-0.3827,0.6909,310.53923654426023,449.46667879447426,904
0.08,7,0.05,-0.13772566657313304,1.244831328239973,0.991166,-1.7563,-2.2058,79.19,-0.3879,0.6999,334.75066410548675,478.26080867469136,905
0.08,7,0.06,-0.14440788839432814,1.354224791313534,1.063023,-1.6928,-2.1565,80.64,-0.3983,0.7029,356.0424529637924,506.51547267068224,906
0.08,7,0.07,-0.14846461733725957,1.4854547065242645,1.173818,-1.5866,-2.0078,81.81,-0.405,0.7172,392.33342782712424,547.0335590925487,907
0.08,7,0.08,-0.16074462561409603,1.587671390881208,1.265993,-1.6072,-2.0156,85.07,-0.4165,0.7108,411.72823153814164,579.2241314280296,908
0.08,7,0.09,-0.16415339436141776,1.6733262015468882,1.335531,-1.5573,-1.9512,85.81,-0.4221,0.7152,429.45276678203203,600.5006037066292,909
0.08,7,0.1,-0.13225260352516638,1.6077471816773048,1.284391,-1.3058,-1.6346,79.98,-0.3836,0.7628,443.2304370425311,581.0376499157544,910
0.08,7,0.11,-0.11627322934248836,1.6316128235400125,1.311291,-1.1313,-1.4076,76.47,-0.365,0.7903,456.6484688963106,577.8051738711835,911
0.08,7,0.12,-0.09460086399954881,1.6461976134567224,1.325316,-0.9122,-1.1331,70.58,-0.3388,0.824,461.49155648365064,560.0656567711806,912
0.08,7,0.13,-0.10295933204601893,1.840674454570777,1.499403,-0.888,-1.0901,74.03,-0.3535,0.8202,489.471893621654,596.7555176136058,913
0.08,7,0.14,-0.10082401571781685,1.86971691478636,1.517639,-0.856,-1.0546,73.55,-0.3517,0.8253,496.17379899864306,601.2324233766084,914
0.08,7,0.15,-0.09482949996958594,1.8415631423670715,1.503052,-0.8174,-1.0015,71.77,-0.3432,0.8308,485.2106192789686,584.022958247277,915
0.08,8,0.01,-0.13309565569189494,0.9831426863162457,0.779027,-2.1491,-2.7121,78.74,-0.3732,0.6339,240.10681749274747,378.79249072370203,916
0.08,8,0.02,-0.13009114014553605,1.055332481473037,0.826761,-1.9569,-2.4979,77.77,-0.3726,0.6623,265.7993688965389,401.3543369281875,917
0.08,8,0.03,-0.13086441069267168,1.0972389971800518,0.871417,-1.8933,-2.3839,78.13,-0.3738,0.677,285.78361821909886,422.14433416086274,918
0.08,8,0.04,-0.13864597594945266,1.1427938353757467,0.913366,-1.9259,-2.4097,79.94,-0.3836,0.6772,303.07083565271694,447.53994259204654,919
0.08,8,0.05,-0.13915090436349128,1.1944096487421572,0.952622,-1.8494,-2.3188,80.44,-0.3836,0.6962,332.3443774186762,477.33961976543407,920
0.08,8,0.06,-0.1493919596752272,1.3261509426789786,1.060767,-1.7883,-2.2357,82.68,-0.3981,0.6947,354.1513477840305,509.81776976561724,921
0.08,8,0.07,-0.16157150841896822,1.3903449953923168,1.13309,-1.8448,-2.2636,84.89,-0.4134,0.6884,371.988113879525,540.3456256520899,922
0.08,8,0.08,-0.15297668554368676,1.515250534725401,1.214452,-1.6027,-1.9996,83.8,-0.4054,0.7196,409.0638050481249,568.4655113846464,923
0.08,8,0.09,-0.1522354354631184,1.609964283879243,1.277463,-1.5011,-1.8918,83.9,-0.4064,0.7359,442.0603253782198,600.6896491307891,924
0.08,8,0.1,-0.16738771807319092,1.7352000545016997,1.401335,-1.5313,-1.8962,86.63,-0.4262,0.731,473.9206213357594,648.3386235680243,925
0.08,8,0.11,-0.12259183191433334,1.7530460909681393,1.409167,-1.1101,-1.381,78.74,-0.3738,0.796,498.4110682079581,626.1517570626936,926
0.08,8,0.12,-0.12591747659843408,1.8409308232803585,1.489156,-1.0858,-1.3423,79.8,-0.3798,0.7958,511.4130553370682,642.6190659526366,927
0.08,8,0.13,-0.14702898307280382,1.9432129489255958,1.548805,-1.2011,-1.507,84.1,-0.407,0.7621,490.8142743250675,644.0184746869292,928
0.08,8,0.14,-0.13027366785151234,1.8631929785391577,1.52787,-1.1099,-1.3535,80.82,-0.3855,0.7786,477.4490642497695,613.1942261510454,929
0.08,8,0.15,-0.10235388348597148,1.802262995334977,1.454364,-0.9015,-1.1172,74.01,-0.35,0.8171,476.31397747927747,582.9667240716598,930
0.08,9,0.01,-0.10093762959716289,0.8590535196335083,0.646133,-1.8652,-2.4799,70.19,-0.3303,0.7025,248.41517607751976,353.5921861177635,931
0.08,9,0.02,-0.09854745620943768,0.9294408459118757,0.684878,-1.6832,-2.2842,69.41,-0.3291,0.7257,271.71507266045734,374.40152203069135,932
0.08,9,0.03,-0.10089960675263503,1.0033066025167041,0.744243,-1.5965,-2.1522,70.42,-0.3328,0.7373,295.1421263692853,400.279516605531,933
0.08,9,0.04,-0.10693514351047867,1.0764775151680934,0.822911,-1.5769,-2.0629,72.57,-0.3409,0.7415,319.6661521099445,431.0925716478634,934
0.08,9,0.05,-0.11751441961791338,1.1210686421728318,0.872279,-1.664,-2.1386,75.74,-0.3541,0.7327,335.6463815590939,458.0964068009596,935
0.08,9,0.06,-0.13038672304885904,1.1822108340625006,0.936523,-1.7508,-2.2101,78.48,-0.3731,0.7222,353.2179885201668,489.08095393707794,936
0.08,9,0.07,-0.14309864008175394,1.252344553056649,1.000071,-1.8139,-2.2715,81.31,-0.3894,0.7131,370.5564790101654,519.665261975353,937
0.08,9,0.08,-0.15623865632353337,1.388895178843369,1.11133,-1.7857,-2.2318,84.05,-0.4069,0.7069,392.7008843919427,555.5015642810645,938
0.08,9,0.09,-0.15134207923777962,1.4952013044395518,1.189756,-1.6068,-2.0193,83.51,-0.4028,0.7313,429.1258669838014,586.8243135495677,939
0.08,9,0.1,-0.13044031875453369,1.6328422788232082,1.275395,-1.2681,-1.6236,80.37,-0.3786,0.7756,469.9064909880466,605.8253031302706,940
0.08,9,0.11,-0.11315796527649083,1.729978617961684,1.355013,-1.0384,-1.3257,78.29,-0.3531,0.8084,497.4666891572465,615.37728897535,941
0.08,9,0.12,-0.11160899168475809,1.763904088230088,1.3932,-1.0044,-1.2717,79.64,-0.3449,0.8132,506.3175990206984,622.6141683562164,942
0.08,9,0.13,-0.08295411673277914,1.7942024290676994,1.389406,-0.734,-0.9478,74.8,-0.2959,0.8582,523.3354939441334,609.7736835796892,943
0.08,9,0.14,-0.08480665727361139,1.8895069887001323,1.456436,-0.7125,-0.9244,79.07,-0.2888,0.8566,527.6777271882667,616.0462640673696,944
0.08,9,0.15,-0.0450386825630183,1.8676072170415787,1.406299,-0.3828,-0.5084,67.97,-0.2147,0.9186,529.7873157958982,576.7176230265633,945
0.08,10,0.01,-0.10906589719878781,0.9261733494723794,0.679044,-1.8694,-2.5497,75.24,-0.3303,0.6878,250.42929563070868,364.0759605118455,946
0.08,10,0.02,-0.10437212667456337,0.9594871921151118,0.704876,-1.7268,-2.3506,73.7,-0.3259,0.7144,271.986363967141,380.742119962036,947
0.08,10,0.03,-0.090837747046058,1.0667556853052484,0.747347,-1.3518,-1.9295,71.23,-0.3031,0.7624,303.76715857196626,398.42009099395864,948
0.08,10,0.04,-0.09265776063155726,1.130940981025001,0.808256,-1.3006,-1.8198,71.22,-0.3102,0.7698,322.8469518898482,419.39633846793083,949
0.08,10,0.05,-0.07951188070766965,1.1826253940223717,0.84493,-1.0673,-1.4939,68.5,-0.2859,0.8089,350.79102475084534,433.6424044482372,950
0.08,10,0.06,-0.07246141145772439,1.2594480575335087,0.885741,-0.9133,-1.2987,66.32,-0.2764,0.8334,377.8365150666688,453.3413058056176,951
0.08,10,0.07,-0.09172041735896323,1.3016910215727524,0.951999,-1.1186,-1.5294,72.91,-0.3061,0.8036,390.9737291190038,486.5464040070435,952
0.08,10,0.08,-0.0790215664956841,1.4184240312115408,1.005399,-0.8844,-1.2477,70.74,-0.2842,0.839,429.24312073464677,511.5835930231496,953
0.08,10,0.09,-0.07538053305580067,1.4403220750267307,1.058759,-0.8308,-1.1302,69.63,-0.2792,0.8511,448.951454419986,527.4979698641303,954
0.08,10,0.1,-0.08561837384299946,1.547573229254124,1.14588,-0.8782,-1.1861,73.82,-0.2955,0.8385,463.1811466210679,552.3954921654732,955
0.08,10,0.11,-0.10115862367432422,1.6142271345908583,1.226816,-0.9948,-1.309,75.78,-0.3303,0.8181,474.0626541831741,579.46994005182,956
0.08,10,0.12,-0.09641538786942988,1.8002878267935385,1.327402,-0.8502,-1.153,76.39,-0.3235,0.8348,507.8189574761982,608.2837916361441,957
0.08,10,0.13,-0.0844256951559247,1.8026401444080722,1.312812,-0.7435,-1.0209,73.03,-0.3067,0.8523,507.61090796287453,595.582482315348,958
0.08,10,0.14,-0.061486472141317715,1.877763731874848,1.389561,-0.5198,-0.7024,65.38,-0.2766,0.8938,538.9940481757878,603.062952147041,959
0.08,10,0.15,-0.07847399993980671,1.745546441218717,1.368859,-0.7137,-0.9101,72.95,-0.2891,0.8605,504.3451984293341,586.1151063666127,960
0.09,3,0.01,-0.12131262165500112,0.9055406383719486,0.713582,-2.1267,-2.6987,74.12,-0.3658,0.653,237.8639307088838,364.27168247339495,961
0.09,3,0.02,-0.12099213178383691,1.040381698629544,0.81913,-1.8461,-2.3448,73.99,-0.3689,0.6928,284.3453567938186,410.4191581125767,962
0.09,3,0.03,-0.1307942973171547,1.1921108609010138,0.939965,-1.7417,-2.2089,76.95,-0.3818,0.708,330.46187013467534,466.74952793915054,963
0.09,3,0.04,-0.14282005272798118,1.4389086949031065,1.117489,-1.5756,-2.0288,80.91,-0.3961,0.7261,394.4171504552265,543.2356453977828,964
0.09,3,0.05,-0.16045579587323425,1.5453943245026458,1.224918,-1.6482,-2.0795,84.02,-0.4199,0.711,411.3438630525669,578.538802352477,965
0.09,3,0.06,-0.1907035987987386,1.75199219787755,1.442354,-1.7279,-2.0989,88.87,-0.4566,0.6913,445.0200201824073,643.7331701306929,966
0.09,3,0.07,-0.1849137323815819,1.8719397516054237,1.5311,-1.5681,-1.9172,88.75,-0.4511,0.7083,467.82938717901885,660.5094963206272,967
0.09,3,0.08,-0.15140130729497692,2.0235388079843974,1.5766,-1.1877,-1.5244,86.06,-0.4092,0.7586,495.84851647729965,653.6086786786657,968
0.09,3,0.09,-0.1547609098362914,2.1040946501614193,1.668395,-1.1676,-1.4725,86.3,-0.4177,0.7511,486.5212279123913,647.7820959618069,969
0.09,3,0.1,-0.12697134721654188,2.0647943090702734,1.6341,-0.9762,-1.2335,84.99,-0.3678,0.7831,477.73162156226033,610.0357653618969,970
0.09,3,0.11,-0.10912970706800802,2.080771940035935,1.645745,-0.8326,-1.0526,81.85,-0.3443,0.8011,457.88483276172957,571.597987526594,971
0.09,3,0.12,-0.08764349886065309,2.0650244684107615,1.620526,-0.6737,-0.8585,80.51,-0.2995,0.8257,432.69694011957637,524.0214659323769,972
0.09,3,0.13,-0.08868061431950175,2.0842975627504376,1.623005,-0.6754,-0.8674,80.22,-0.3039,0.8201,421.15311374584064,513.5583138667615,973
0.09,3,0.14,-0.07641551778140576,2.099404764213019,1.615367,-0.5778,-0.7509,76.85,-0.287,0.8343,400.9405738596273,480.56554338785213,974
0.09,3,0.15,-0.06481910313869566,2.15397646754562,1.650703,-0.4777,-0.6234,75.0,-0.2664,0.8559,401.1208063367671,468.6623118072881,975
0.09,4,0.01,-0.1288376688368807,0.8601824371330863,0.715648,-2.3777,-2.8579,74.87,-0.3795,0.6248,223.5994627671097,357.84831369513944,976
0.09,4,0.02,-0.13816121004675924,1.0267392034387774,0.864936,-2.1361,-2.5357,77.82,-0.3902,0.6463,263.0127903662056,406.9767712349286,977
0.09,4,0.03,-0.14660107300741015,1.1750906152999356,0.992293,-1.9805,-2.3453,80.07,-0.4012,0.665,303.23369249694554,455.99201057066693,978
0.09,4,0.04,-0.1494909905351013,1.4297038074060988,1.163928,-1.6599,-2.0389,81.74,-0.406,0.7008,364.85802213300235,520.6276342705779,979
0.09,4,0.05,-0.1422523406079613,1.5040348284649854,1.189146,-1.5014,-1.899,80.78,-0.3977,0.7316,403.957346530773,552.1842854442687,980
0.09,4,0.06,-0.15319216255481086,1.659434717891953,1.307509,-1.4655,-1.8599,84.64,-0.4063,0.7369,447.1670013685025,606.7932347506154,981
0.09,4,0.07,-0.15161122150180234,1.8301680348837983,1.442918,-1.315,-1.668,86.32,-0.4013,0.7595,498.84670745161844,656.8256002564965,982
0.09,4,0.08,-0.13438045074641225,2.009663533168785,1.528701,-1.0615,-1.3954,83.87,-0.3852,0.791,529.9266606596635,669.9510903374251,983
0.09,4,0.09,-0.10662274214762481,1.9768218728447178,1.48987,-0.8562,-1.1361,79.23,-0.3442,0.8226,515.1112433337667,626.2121406515917,984
0.09,4,0.1,-0.11153184927651301,2.052908082026086,1.551045,-0.8624,-1.1415,82.34,-0.3456,0.8207,531.957972757253,648.1741597033795,985
0.09,4,0.11,-0.08254387670198225,2.17183657518179,1.634041,-0.6033,-0.8019,79.77,-0.295,0.8625,539.3393689288014,625.350088452267,986
0.09,4,0.12,-0.058088213781792235,2.120488481093872,1.595172,-0.4349,-0.5781,79.57,-0.2319,0.8931,505.48536029464975,566.0132790552773,987
0.09,4,0.13,-0.037162666708603326,2.11695115815165,1.593769,-0.2787,-0.3702,72.31,-0.1941,0.925,477.5200407932159,516.2435395035806,988
0.09,4,0.14,-0.05000617733523213,2.177654757154683,1.646704,-0.3645,-0.4821,77.41,-0.2202,0.8982,459.52002788590744,511.62646466921944,989
0.09,4,0.15,-0.017579313871940307,2.049049789225979,1.490125,-0.1362,-0.1873,63.75,-0.1461,0.9596,434.6698746830812,452.9875197376432,990
0.09,5,0.01,-0.07386677465648886,0.8476710324814363,0.634522,-1.3833,-1.848,61.91,-0.2865,0.7678,254.45074122823777,331.41992042029915,991
0.09,5,0.02,-0.07288963302498512,0.933083565506836,0.682341,-1.2401,-1.6958,61.38,-0.2882,0.7886,283.3091601000182,359.26015771205266,992
0.09,5,0.03,-0.06713521375206964,1.0562577213047712,0.76242,-1.009,-1.3978,60.14,-0.2784,0.8241,327.6763250399719,397.63121776962845,993
0.09,5,0.04,-0.08016113874821254,1.1662684082735146,0.872105,-1.0911,-1.4591,66.13,-0.2977,0.8091,354.10576019778983,437.63366677342736,994
0.09,5,0.05,-0.08795010680541246,1.2391434750115509,0.939254,-1.1267,-1.4865,68.51,-0.3127,0.8043,376.5729050277091,468.21691631894885,995
0.09,5,0.06,-0.07387300450759285,1.390580331781978,1.034193,-0.8433,-1.1339,65.49,-0.2901,0.8487,431.905374848575,508.8810455454868,996
0.09,5,0.07,-0.07149943104477999,1.5212412391682668,1.127618,-0.7461,-1.0066,70.71,-0.2673,0.8627,468.24533440421624,542.747741552877,997
0.09,5,0.08,-0.06603357656416822,1.650619813809074,1.217566,-0.6351,-0.8609,67.74,-0.2687,0.878,495.19986298169965,564.006849761563,998
0.09,5,0.09,-0.06242156025070197,1.6832592015818233,1.252283,-0.5887,-0.7913,66.1,-0.2658,0.886,505.32535130069755,570.3686170819291,999
0.09,5,0.1,-0.07085116284360048,1.7654054515395645,1.308038,-0.6371,-0.8599,70.92,-0.2762,0.8761,521.811713979279,595.6386256623107,1000
0.09,5,0.11,-0.04427271887453838,1.9640942853225034,1.489464,-0.3578,-0.4719,64.43,-0.2307,0.9227,550.5064506397009,596.6386237069697,1001
0.09,5,0.12,-0.027222655999557973,2.0483543308824053,1.519905,-0.211,-0.2843,59.2,-0.1942,0.9524,567.9760255189314,596.3420330704707,1002
0.09,5,0.13,-0.046210484094661976,2.1422864152347754,1.572651,-0.3424,-0.4665,67.71,-0.2368,0.9216,565.9341965574921,614.0855209841299,1003
0.09,5,0.14,-0.03561322932300793,2.153709802583685,1.576349,-0.2625,-0.3586,66.96,-0.2062,0.9368,550.210941185984,587.3199261405581,1004
0.09,5,0.15,-0.06452209196575519,2.106515590752255,1.573145,-0.4862,-0.6511,69.79,-0.2819,0.881,497.5331688954139,564.7651887237307,1005
0.09,6,0.01,-0.09085795822033085,0.8662914322053908,0.629781,-1.6649,-2.2902,69.88,-0.3036,0.7215,245.2136027844339,339.88759525001865,1006
0.09,6,0.02,-0.09260658002424613,0.9333902156790475,0.690157,-1.575,-2.1301,70.44,-0.3079,0.7367,269.9934175741647,366.4894739594292,1007
0.09,6,0.03,-0.08554797047514981,1.0258385649198585,0.751724,-1.3238,-1.8066,68.96,-0.2967,0.7739,305.05797164794916,394.1989568830552,1008
0.09,6,0.04,-0.08642277242477034,1.1023450166316273,0.802984,-1.2445,-1.7085,70.5,-0.295,0.7844,327.63583466019975,417.68836352681046,1009
0.09,6,0.05,-0.09729163191972946,1.2630107863118796,0.923479,-1.2228,-1.6724,73.86,-0.3155,0.781,361.5554909715634,462.9333714319215,1010
0.09,6,0.06,-0.10274288222589739,1.4296540037957173,1.055881,-1.1408,-1.5447,75.82,-0.3268,0.7905,403.93549035313254,510.9935736325177,1011
0.09,6,0.07,-0.07670874339433584,1.5284541412881936,1.10451,-0.7967,-1.1025,69.91,-0.2856,0.8482,446.50573270477577,526.4362433216737,1012
0.09,6,0.08,-0.07162441235209889,1.5483365332289045,1.135561,-0.7343,-1.0013,68.61,-0.277,0.862,466.30100063204037,540.9336383029274,1013
0.09,6,0.09,-0.06150870647038969,1.7574827055894773,1.313439,-0.5556,-0.7434,72.37,-0.2441,0.8896,516.3634747884986,580.4555469306447,1014
0.09,6,0.1,-0.07791552934071952,1.82739273601669,1.407331,-0.6768,-0.8789,75.0,-0.2836,0.8649,519.8763277996579,601.0643093726877,1015
0.09,6,0.11,-0.06621451501103884,1.8810685863163399,1.438855,-0.5588,-0.7305,72.72,-0.2629,0.8846,528.6529115073346,597.648436148837,1016
0.09,6,0.12,-0.03790721034299184,1.9313863120028714,1.435445,-0.3116,-0.4192,70.34,-0.1895,0.9311,534.1558728160388,573.6551859934364,1017
0.09,6,0.13,-0.023953381245051853,1.966937559376737,1.445043,-0.1933,-0.2631,64.64,-0.1604,0.9557,538.1873385029883,563.1467617603323,1018
0.09,6,0.14,-0.04149809182748376,2.0263915063926348,1.523079,-0.3251,-0.4325,67.64,-0.2149,0.9225,514.8187576490967,558.0597693333349,1019
0.09,6,0.15,-0.04709922439831056,1.9622049669048531,1.488443,-0.381,-0.5023,66.02,-0.2341,0.9073,480.6205220282179,529.6979138512576,1020
0.09,7,0.01,-0.1243750934086224,0.9113922795950281,0.738661,-2.1663,-2.6729,74.76,-0.3704,0.6449,235.37058714047126,364.96943447225584,1021
0.09,7,0.02,-0.12577513544378924,0.9729564073889202,0.779785,-2.0521,-2.5605,75.14,-0.3733,0.6619,256.59523984062787,387.6529309730562,1022
0.09,7,0.03,-0.13235685087341284,1.0316994640651163,0.835039,-2.0365,-2.5162,77.07,-0.3807,0.6663,275.3641959118697,413.28003452196594,1023
0.09,7,0.04,-0.1316088140672756,1.0949231796282581,0.864205,-1.9081,-2.4175,77.15,-0.3801,0.6892,304.16217611019033,441.29856036829153,1024
0.09,7,0.05,-0.1390924512204223,1.2284250612161194,0.974039,-1.7974,-2.2669,79.32,-0.3899,0.6948,329.97578221136143,474.91011638304155,1025
0.09,7,0.06,-0.1409336279307464,1.3306890199444155,1.037431,-1.6813,-2.1565,79.8,-0.3943,0.7059,352.40042938722735,499.25326969106516,1026
0.09,7,0.07,-0.15203702668459337,1.4653024174180214,1.15148,-1.6471,-2.096,82.4,-0.4088,0.7109,389.62782486558024,548.0504066709266,1027
0.09,7,0.08,-0.16311178887685682,1.5620317783982818,1.240749,-1.6577,-2.0869,85.12,-0.42,0.7053,406.68191180143174,576.6443958111166,1028
0.09,7,0.09,-0.1629503680729638,1.6324363576318477,1.291809,-1.5846,-2.0024,85.32,-0.4209,0.7166,429.2567498609197,599.0510333929479,1029
0.09,7,0.1,-0.12902082348787533,1.5917628911528088,1.245915,-1.2867,-1.6439,78.94,-0.3808,0.769,447.5388610644986,581.9785591388646,1030
0.09,7,0.11,-0.10369176073532578,1.6133412009203862,1.26349,-1.0203,-1.3028,72.71,-0.351,0.8132,470.2821785080297,578.3289931942392,1031
0.09,7,0.12,-0.09229209344237438,1.6542490962495375,1.314051,-0.8857,-1.1149,69.49,-0.338,0.8316,474.81787664000984,570.986238006964,1032
0.09,7,0.13,-0.09958038670620235,1.854347686663566,1.491593,-0.8525,-1.0598,72.81,-0.3513,0.8292,503.7509476791349,607.5137106269977,1033
0.09,7,0.14,-0.10001092812245323,1.8914865054735064,1.513897,-0.8394,-1.0487,73.8,-0.3494,0.8293,506.25362281100774,610.4650099146039,1034
0.09,7,0.15,-0.10224337126680971,1.8741092050880541,1.51031,-0.866,-1.0747,74.24,-0.3521,0.8228,494.741612931944,601.2792057919597,1035
0.09,8,0.01,-0.1385619111128743,0.954640088686284,0.760306,-2.3041,-2.893,79.53,-0.381,0.6175,233.12352548122942,377.5050368608444,1036
0.09,8,0.02,-0.1345828755101123,1.0327691135217762,0.809162,-2.0686,-2.6403,78.44,-0.3791,0.6481,258.2177165398763,398.45307282141323,1037
0.09,8,0.03,-0.13670130543934375,1.0739447403363664,0.854281,-2.0206,-2.5402,79.07,-0.3818,0.6602,276.75515928089817,419.1979195486943,1038
0.09,8,0.04,-0.14304506287998875,1.1280490798288945,0.901198,-2.013,-2.5197,80.53,-0.39,0.6655,296.58698670306967,445.6399422240179,1039
0.09,8,0.05,-0.14257386564025254,1.1714651272165908,0.931018,-1.932,-2.431,80.69,-0.3892,0.6855,323.80099171971824,472.3629597168614,1040
0.09,8,0.06,-0.1435880056431546,1.2644393427963427,1.00561,-1.8027,-2.2667,81.05,-0.3921,0.6988,347.0950561156143,496.7137579957814,1041
0.09,8,0.07,-0.15642460734060534,1.3336085623793437,1.080917,-1.862,-2.2973,83.63,-0.4079,0.6914,365.1687673087074,528.1632081576182,1042
0.09,8,0.08,-0.15119155044680288,1.503968707706139,1.194112,-1.5958,-2.0099,83.15,-0.4046,0.7209,406.8899571528615,564.4315527184301,1043
0.09,8,0.09,-0.14550400036174874,1.5872464293261435,1.243084,-1.4552,-1.8581,82.42,-0.3992,0.7425,437.0795921350818,588.694760512024,1044
0.09,8,0.1,-0.16547151596122758,1.7167532666651257,1.374678,-1.5301,-1.9108,86.09,-0.4246,0.7311,468.72154717626734,641.1428668078665,1045
0.09,8,0.11,-0.13635885274377363,1.7510452728718662,1.408051,-1.2362,-1.5373,81.2,-0.392,0.7751,489.73143222000397,631.8173567790161,1046
0.09,8,0.12,-0.14347405911594105,1.8502179848892408,1.492958,-1.231,-1.5255,82.87,-0.4025,0.7725,507.673677836136,657.1736474349465,1047
0.09,8,0.13,-0.15930840590677825,1.9713865800841521,1.55879,-1.2828,-1.6224,85.81,-0.4233,0.7496,496.8080000333318,662.8073589881948,1048
0.09,8,0.14,-0.14200013476391332,1.9045225469053313,1.537353,-1.1836,-1.4663,82.6,-0.4029,0.7659,484.1141854587155,632.0783258827131,1049
0.09,8,0.15,-0.11455641294256216,1.8461433711501303,1.465765,-0.985,-1.2407,76.56,-0.3694,0.8024,484.7855171151375,604.1532994012872,1050
0.09,9,0.01,-0.10362727616695744,0.8355590757940727,0.631528,-1.9688,-2.6048,70.54,-0.3355,0.6905,240.89685253731986,348.87647430328946,1051
0.09,9,0.02,-0.10218603692965514,0.9064630855399297,0.668245,-1.7895,-2.4275,70.01,-0.3358,0.7114,262.4617005201635,368.9395510008642,1052
0.09,9,0.03,-0.10436666929158876,0.9799862072992496,0.728728,-1.6906,-2.2735,70.91,-0.3393,0.7247,286.343832498643,395.09390190047844,1053
0.09,9,0.04,-0.10773645498845781,1.052840015809155,0.803623,-1.6244,-2.1282,72.56,-0.3424,0.7352,311.64015976340187,423.901545861375,1054
0.09,9,0.05,-0.1190642048493827,1.102859359503932,0.853761,-1.7138,-2.2138,76.1,-0.3556,0.7245,326.2444243642401,450.3093258172969,1055
